"","realm","area_km2","id","velocity_temp_hist_2005","velocity_temp_rcp26_2050","velocity_temp_rcp85_2050","velocity_prec_hist_2005","velocity_prec_rcp26_2050","velocity_prec_rcp85_2050","diameter","cc_Base_max","cc_rcp85_max","cc_rcp26_max","ccRT.base","ccRT.rcp85","ccRT.rcp26","TempRT.rcp85","TempRT.rcp265","PrecRT.rcp85","PrecRT.rcp26"
"277","Palearctic",16126.6156362,"277",0.201601313054562,0.132269942973341,0.268445027726037,0.203352884096759,0.238202960150582,0.228489863872528,143.293561442077,0.203352884096759,0.268445027726037,0.238202960150582,704.654679861316,533.791080639108,601.560792323875,533.791080639108,1083.34182521692,627.133120977387,601.560792323875
"278","Palearctic",11366.1806461,"278",5.4135021946647,2.41878985545852,5.0012778152119,0.729111159389669,1.33058944615451,1.80119154128161,120.299088405598,5.4135021946647,5.0012778152119,2.41878985545852,22.2220448204787,24.0536704519186,49.7352376991815,24.0536704519186,49.7352376991815,66.7886150075973,90.4103732020954
"279","Palearctic",37102.0687096,"279",2.23535105953478,2.16905177619359,3.7643676979901,2.90287969863578,3.80545020593356,5.71660095698213,217.347236174155,2.90287969863578,5.71660095698213,3.80545020593356,74.8729739907231,38.0203617166407,57.1147234656392,57.7380462302347,100.203802675274,38.0203617166407,57.1147234656392
"280","Palearctic",15427.9981736,"280",3.13675427052283,1.8005077223624,4.57732494800322,3.28616818304985,4.11398665366634,3.95097142650235,140.15540435791,3.28616818304985,4.57732494800322,4.11398665366634,42.6501008319769,30.619500679988,34.0680260187537,30.619500679988,77.8421567523279,35.4736567867272,34.0680260187537
"281","Palearctic",19761.0237792,"281",4.88366600071512,2.35579598967622,5.75641802462136,1.64578079086978,1.91262655141877,2.8435434364691,158.620669901906,4.88366600071512,5.75641802462136,2.35579598967622,32.4798358197876,27.5554466724712,67.3320909777533,27.5554466724712,67.3320909777533,55.7827490403554,82.9334246062004
"282","Palearctic",10623.0017136,"282",2.96733661673286,1.43040426752784,4.06364370476116,3.12002259492874,2.63675878264687,2.68414290926673,116.299724271147,3.12002259492874,4.06364370476116,2.63675878264687,37.2752827047407,28.6195672457418,44.1070776123107,28.6195672457418,81.3054930772456,43.3284397301032,44.1070776123107
"283","Palearctic",12892.3240988,"283",1.67957364022732,0.94170680642128,1.9625952988863,1.36907831579447,3.16661570469538,2.70535071690877,128.121102345142,1.67957364022732,2.70535071690877,3.16661570469538,76.2819201710033,47.3584077452025,40.4599466096144,65.2814680733444,136.052008408046,47.3584077452025,40.4599466096144
"284","Palearctic",21779.0005689,"284",3.0524741248651,2.64547070319002,4.97188081524589,4.40973976525393,4.76848763227463,7.70626530864022,166.522925656298,4.40973976525393,7.70626530864022,4.76848763227463,37.7625289747023,21.6087714329785,34.9215387556463,33.492943987247,62.9464259254498,21.6087714329785,34.9215387556463
"285","Palearctic",11620.0115094,"285",9.78051936108133,4.09074292493903,9.96250018866166,3.57238914655602,4.68050522389619,4.36242899687394,121.634938089538,9.78051936108133,9.96250018866166,4.68050522389619,12.4364498038364,12.2092783725085,25.9875659295356,12.2092783725085,29.734192620122,27.8823880404014,25.9875659295356
"286","Palearctic",10651.0022938,"286",3.26773220584506,1.11766741673152,4.0093690213703,4.21683395476568,3.45631451266153,10.4172727721078,116.452897394316,4.21683395476568,10.4172727721078,3.45631451266153,27.6161923005543,11.1788276972182,33.6927953077516,29.0451930898881,104.192799799844,11.1788276972182,33.6927953077516
"287","Palearctic",11698.0012406,"287",2.37748446247794,1.88836472955617,3.86744386499578,3.32099651206623,5.8135724067688,6.66162336956371,122.042442510353,3.32099651206623,6.66162336956371,5.8135724067688,36.7487415499939,18.3202255276023,20.9926760984792,31.5563578349408,64.6286390548279,18.3202255276023,20.9926760984792
"288","Palearctic",32800.0038354,"288",4.27734446429437,3.09266705955228,6.85291084743315,3.12890754303625,2.97713001985704,6.56409200160734,204.35817074611,4.27734446429437,6.85291084743315,3.09266705955228,47.776879428817,29.8206375795265,66.0782964383157,29.8206375795265,66.0782964383157,31.132740171233,68.6426757928172
"289","Palearctic",11166.9985177,"289",2.49740205122077,0.949024646178536,3.40786587155384,2.90927039540332,6.08314275741577,9.5917999226114,119.240362749929,2.90927039540332,9.5917999226114,6.08314275741577,40.9863459025087,12.431489784189,19.6017695959159,34.9897464408012,125.645169733028,12.431489784189,19.6017695959159
"290","Palearctic",50491.0006532,"290",4.88015459431815,2.48800430592802,4.95678488126735,2.53298676751324,4.58028271517803,4.26447817959736,253.549085356077,4.88015459431815,4.95678488126735,4.58028271517803,51.9551338908972,51.1519243682105,55.3566452384854,51.1519243682105,101.908619993929,59.456063480202,55.3566452384854
"291","Palearctic",12295.9929944,"291",1.01229196290175,0.661030329763889,1.59571340680122,1.76812862604856,1.06466212123632,2.50345816214879,125.122917654028,1.76812862604856,2.50345816214879,1.06466212123632,70.7657326569357,49.9800314404419,117.523592845334,78.4118984779666,189.284684862675,49.9800314404419,117.523592845334
"292","Palearctic",12893.6465575,"292",1.83228993415833,1.10381022344033,2.25187623252471,2.18882088363171,4.67400605479876,4.84093167881171,128.127673329564,2.18882088363171,4.84093167881171,4.67400605479876,58.537303937348,26.4675648884627,27.4128171481541,56.8981862675073,116.077628752358,26.4675648884627,27.4128171481541
"293","Palearctic",14872.9894779,"293",4.36499828845263,1.42685293219984,4.93870506435633,4.72530806437135,3.28622357547283,8.48693968355656,137.611330753293,4.72530806437135,8.48693968355656,3.28622357547283,29.1221924324633,16.2144820022599,41.8752186492647,27.8638487133931,96.4439485302331,16.2144820022599,41.8752186492647
"294","Palearctic",12141.9967562,"294",1.78844888643785,0.59491378068924,2.38046434792605,3.75778744437478,3.82696666500785,8.2872088172219,124.336923003748,3.75778744437478,8.2872088172219,3.82696666500785,33.08780095848,15.0034741184945,32.4896801795091,52.2322139006512,208.999903918341,15.0034741184945,32.4896801795091
"295","Palearctic",21624.1667541,"295",4.38547105732418,3.61436022179467,7.09029232320331,5.45431604839507,5.40103423311597,3.11767586923781,165.929937724533,5.45431604839507,7.09029232320331,5.40103423311597,30.4217680552923,23.4024113761177,30.7218822475052,23.4024113761177,45.9085225440376,53.2223183820257,30.7218822475052
"296","Palearctic",27330.0066825,"296",1.61771127406289,1.24062527219454,2.7069210024441,3.75138644611134,2.32776460694332,2.26514971256256,186.541269605509,3.75138644611134,2.7069210024441,2.32776460694332,49.7259539333455,68.9127127969673,80.1375143556565,68.9127127969673,150.360688103295,82.3527330537791,80.1375143556565
"297","Palearctic",69492.013934,"297",5.74041767048656,2.73537707552874,6.08290748488634,3.7827717738044,6.91679092995206,4.21662738179802,297.455845772202,5.74041767048656,6.08290748488634,6.91679092995206,51.8178054014298,48.9002745005186,43.0048918327307,48.9002745005186,108.744000391502,70.543545549278,43.0048918327307
"298","Palearctic",32148.981714,"298",3.63784010759715,2.09086804451614,4.2399218966221,3.26169110577682,2.81389039960401,5.50121184464159,202.319931893109,3.63784010759715,5.50121184464159,2.81389039960401,55.6153997726812,36.7773388131158,71.9004307778232,47.7178440608294,96.7636061126611,36.7773388131158,71.9004307778232
"299","Palearctic",10230.0040676,"299",2.55521021871006,1.19423433612375,3.28069292797762,1.03747456214007,1.25475832995246,5.6522214272443,114.128198626237,2.55521021871006,5.6522214272443,1.25475832995246,44.6648959802033,20.1917423256151,90.9563187602517,34.7878332814866,95.5660000504385,20.1917423256151,90.9563187602517
"300","Palearctic",36823.9777828,"300",3.0053244135273,1.93799271334463,3.59716151899366,2.95505191319024,3.60309843340916,5.27101287912967,216.531163363406,3.0053244135273,5.27101287912967,3.60309843340916,72.049181242722,41.0796118940918,60.0958223499127,60.19500715219,111.729606552396,41.0796118940918,60.0958223499127
"301","Palearctic",11999.0157098,"301",3.05160636251623,1.85469262708317,3.79651073975997,3.46730431643399,4.55770596590909,4.25274998491461,123.602675131309,3.46730431643399,4.25274998491461,4.55770596590909,35.6480608135457,29.0641762553061,27.1194930203565,32.5569143890064,66.6432126414906,29.0641762553061,27.1194930203565
"302","Palearctic",20577.3787495,"302",3.13760430514812,1.49462329447269,3.6650609254837,3.67114591896534,3.21204599738121,5.12134954929352,161.863931593349,3.67114591896534,5.12134954929352,3.21204599738121,44.0908466092702,31.6057183825068,50.3927813379127,44.1640493526003,108.29747682372,31.6057183825068,50.3927813379127
"303","Palearctic",11494.9879823,"303",3.6939252614975,2.34515831584022,4.53897133327666,2.26877916994549,3.93471951711745,6.60196383794149,120.978813291088,3.6939252614975,6.60196383794149,3.93471951711745,32.7507474371702,18.3246706981069,30.7464897471817,26.6533547819862,51.5866295567101,18.3246706981069,30.7464897471817
"304","Palearctic",58637.0373849,"304",6.26142808107229,5.83205355130709,12.3925757087194,6.82790837723475,4.66990129878888,4.00864405528857,273.237981958162,6.82790837723475,12.3925757087194,5.83205355130709,40.0178161249465,22.0485223072643,46.851075621026,22.0485223072643,46.851075621026,68.1621960417466,58.5104404731263
"305","Palearctic",14143.9976766,"305",4.59958427885304,2.18708775613619,4.10292704727339,2.64796003051426,3.76536358957705,7.42319548648337,134.196487146607,4.59958427885304,7.42319548648337,3.76536358957705,29.1757861169293,18.0779944958961,35.6397155159405,32.7075001822875,61.3585288336507,18.0779944958961,35.6397155159405
"306","Palearctic",15815.0019616,"306",4.55684189138741,4.56583036225418,10.1348622585165,4.5820725539635,7.19958890717605,5.32195527800198,141.902381578229,4.5820725539635,10.1348622585165,7.19958890717605,30.9690385534125,14.0014119539697,19.709789462672,14.0014119539697,31.0792058223054,26.663580238033,19.709789462672
"307","Palearctic",16747.0017005,"307",3.37127267122269,1.02587994933128,3.79127586682638,5.99826676845551,2.58999066750209,2.16969239115715,146.023781696077,5.99826676845551,3.79127586682638,2.58999066750209,24.3443293426039,38.5157363445335,56.3800416458295,38.5157363445335,142.34002895881,67.3016056521262,56.3800416458295
"308","Palearctic",11472.9827782,"308",6.37699272632599,6.11316233873367,13.1162283420563,7.45439678430557,4.96013786792755,5.51816248893738,120.862961114105,7.45439678430557,13.1162283420563,6.11316233873367,16.2136474098842,9.21476494325481,19.7709392319429,9.21476494325481,19.7709392319429,21.9027550124534,24.3668551827178
"309","Palearctic",10629.9986252,"309",5.98989053964615,3.00437289476395,6.5506777048111,3.26749179363251,3.58556222915649,7.1862598657608,116.338018764654,5.98989053964615,7.1862598657608,3.58556222915649,19.4223947824474,16.1889523810503,32.4462417131226,17.7596920512836,38.7228958720169,16.1889523810503,32.4462417131226
"310","Palearctic",10623.988211,"310",5.88150045746251,3.02994709265859,6.90275730584797,3.7525759935379,4.17385866767482,7.18172053286904,116.305124190834,5.88150045746251,7.18172053286904,4.17385866767482,19.7747369114398,16.1946045740061,27.865132351409,16.8490820461414,38.3851996863693,16.1946045740061,27.865132351409
"311","Palearctic",16678.0226262,"311",2.07305132970214,1.24583700112998,2.82450378313661,2.38563005626202,3.15425338968635,4.3398053124547,145.722743371327,2.38563005626202,4.3398053124547,3.15425338968635,61.083546038004,33.5781752589502,46.1988069340927,51.5923342858837,116.967743965828,33.5781752589502,46.1988069340927
"312","Palearctic",29067.0409404,"312",4.11522759052745,2.0659187624329,5.47888135910034,2.931471450287,4.18232169904207,3.94727722803752,192.378028822819,4.11522759052745,5.47888135910034,4.18232169904207,46.7478467693111,35.1126473113497,45.9979032380224,35.1126473113497,93.1198420388356,48.7368932327218,45.9979032380224
"313","Palearctic",44889.015784,"313",1.43927923347801,0.757683380506933,2.83582795038819,3.09061094261706,2.06242524385452,1.99411555156112,239.070010709059,3.09061094261706,2.83582795038819,2.06242524385452,77.3536414475451,84.3034256278958,115.916933921084,84.3034256278958,315.527589570604,119.887741972575,115.916933921084
"314","Palearctic",14577.003959,"314",1.07576468472297,0.703698216722562,1.86515688896179,2.73803394115888,5.52322273070996,6.73451092609992,136.235156565256,2.73803394115888,6.73451092609992,5.52322273070996,49.7565623702948,20.2294061232079,24.6658813536104,73.0421968100973,193.59883729671,20.2294061232079,24.6658813536104
"315","Palearctic",14802.6850386,"315",3.95539342880249,2.6983158659935,8.87356389045715,2.36250893592834,1.42870067596436,1.97296479463577,137.285701948182,3.95539342880249,8.87356389045715,2.6983158659935,34.708482081325,15.4713149804243,50.8782917813198,15.4713149804243,50.8782917813198,69.5834524373894,96.0912976789318
"316","Palearctic",20551.8400707,"316",3.63720725739703,2.9157707270454,8.96152955644271,2.97251496770803,1.15483974183307,1.77801615525694,161.763455375706,3.63720725739703,8.96152955644271,2.9157707270454,44.4746323011221,18.0508756185945,55.4787980670976,18.0508756185945,55.4787980670976,90.9797444176366,140.074375271273
"317","Afrotropic",24095.9587501,"317",2.58124455878901,1.32903410598289,3.69298202215239,2.11484760184621,1.77119484405185,1.95061890746272,175.156865548955,2.58124455878901,3.69298202215239,1.77119484405185,67.8575243684502,47.4296556274237,98.8919237977565,47.4296556274237,131.792603937291,89.7955335503187,98.8919237977565
"318","Afrotropic",16274.4478425,"318",0.996301062107086,0.83187885761261,2.7393910074234,1.7440246629715,0.649599331617355,1.34702209353447,143.948847031857,1.7440246629715,2.7393910074234,0.83187885761261,82.5383092843391,52.5477548264463,173.040636523655,52.5477548264463,173.040636523655,106.864503353577,221.596359518192
"319","Afrotropic",11084.000252,"319",2.40614685145291,4.67670062997124,12.1577468460256,2.13456696271896,1.53763485225764,0.89863046258688,118.796411708018,2.40614685145291,12.1577468460256,4.67670062997124,49.3720537615086,9.77125228979845,25.4017567313793,9.77125228979845,25.4017567313793,132.197178544382,77.2591825254184
"320","Afrotropic",14449.7854586,"320",1.69383636595947,0.642002319118806,2.34738873796804,3.33317886505808,2.07666796020099,0.783285428370748,135.639368395863,3.33317886505808,2.34738873796804,2.07666796020099,40.6936962842825,57.7830873097211,65.3158670501832,57.7830873097211,211.275511562073,173.167230594339,65.3158670501832
"322","Neotropic",1777.21253761,"322",0.0854558665305376,0.061425119638443,0.220148265361786,0.154945349320769,0.671146288514137,0.839053742587566,47.5690790565067,0.154945349320769,0.839053742587566,0.671146288514137,307.005529788627,56.6937213220787,70.877362909688,216.077464786438,774.423873107697,56.6937213220787,70.877362909688
"323","Neotropic",832.999414355,"323",0.0775159634649754,0.055585065856576,0.197230875492096,0.147845355793834,0.66877070069313,0.789110422134399,32.5669739935723,0.147845355793834,0.789110422134399,0.66877070069313,220.27728783707,41.2704902635611,48.6967714940549,165.121074032232,585.894313368336,41.2704902635611,48.6967714940549
"324","Neotropic",498.99933093,"324",0.107584834098816,0.211229011416435,0.529963433742523,0.190929889678955,0.538558840751648,0.406166613101959,25.206064368252,0.190929889678955,0.529963433742523,0.538558840751648,132.017382980923,47.5618934503661,46.8028049322759,47.5618934503661,119.33050388878,62.0584350243593,46.8028049322759
"325","Neotropic",1202.84892702,"325",0.0943220369517803,0.0534979999065399,0.217200472950935,0.154204018414021,0.480111867189407,0.487086549401283,39.134573208662,0.154204018414021,0.487086549401283,0.480111867189407,253.784392982484,80.3441878178845,81.5113640863685,180.17720070758,731.514697316337,80.3441878178845,81.5113640863685
"326","Neotropic",439.999818619,"326",0.0667401224374771,0.0512707933783531,0.179806488752365,0.116751119494438,0.250285562872887,0.332367640733719,23.669076212265,0.116751119494438,0.332367640733719,0.250285562872887,202.731042877859,71.2135398019323,94.5682840855104,131.636385185536,461.648331392084,71.2135398019323,94.5682840855104
"327","Neotropic",430.000527705,"327",0.274815797805786,0.352911025285721,0.844882369041443,0.181216582655907,0.947286784648895,0.634376764297485,23.3985827803949,0.274815797805786,0.844882369041443,0.947286784648895,85.1427864308253,27.6944858098313,24.7006325429394,27.6944858098313,66.3016485853656,36.8843628853694,24.7006325429394
"328","Neotropic",463.99952213,"328",0.0519428700208664,0.0462016016244888,0.155786827206612,0.0469230227172375,0.152753949165344,0.22374339401722,24.3060186026863,0.0519428700208664,0.22374339401722,0.152753949165344,467.937535852797,108.633458026545,159.118757554196,156.021013063258,526.086060830478,108.633458026545,159.118757554196
"329","Neotropic",589.000825352,"329",0.0536498017609119,0.0603919662535191,0.183888211846352,0.0438123270869255,0.320542752742767,0.261247128248215,27.3850167558798,0.0536498017609119,0.261247128248215,0.320542752742767,510.440222648351,104.824182908762,85.4332737881489,148.92208957234,453.454630718933,104.824182908762,85.4332737881489
"330","Neotropic",1241.28872991,"330",0.0505210223297278,0.0398918961485227,0.139915292461713,0.176286593079567,0.318341930707296,0.618070711692174,39.754973240533,0.176286593079567,0.618070711692174,0.318341930707296,225.51331071779,64.3210760330166,124.881359964755,284.136012161871,996.567651046722,64.3210760330166,124.881359964755
"331","Neotropic",2992.48100975,"331",0.138322221115232,0.151925180107355,0.242624409496784,0.387931953649968,0.0940488753840327,0.230146195739508,61.7263732814646,0.387931953649968,0.242624409496784,0.151925180107355,159.116496335748,254.411225191597,406.294553923496,254.411225191597,406.294553923496,268.205055847762,656.322290185985
"332","Neotropic",14144.8158778,"332",0.249088735743002,0.267513658061172,0.389579742018021,0.175270031403863,0.0557603584884694,0.168491682545705,134.20036858598,0.249088735743002,0.389579742018021,0.267513658061172,538.765304603902,344.474709826601,501.658007141049,344.474709826601,501.658007141049,796.480672270432,2406.7343220853
"334","Neotropic",4532.47282482,"334",0.351458804173903,0.405943981625817,0.49204063009132,0.155110205439004,0.0255977806042541,0.133943418210203,75.9665955272336,0.351458804173903,0.49204063009132,0.405943981625817,216.146514541844,154.390899615616,187.135661484585,154.390899615616,187.135661484585,567.154374155332,2967.70242317839
"335","Neotropic",1399.51798656,"335",0.144502714276314,0.150021597743034,0.255955159664154,0.169903472065926,0.180896893143654,0.377726405858994,42.2128137424684,0.169903472065926,0.377726405858994,0.180896893143654,248.451742799518,111.754998029517,233.352895170766,164.922691137998,281.378244049719,111.754998029517,233.352895170766
"336","Neotropic",41758.4834862,"336",0.163802377028125,0.269688983651854,0.279785972514323,0.186846800702846,0.0917159021610305,0.225836197269105,230.583070720294,0.186846800702846,0.279785972514323,0.269688983651854,1234.07556272266,824.140926895432,854.996253825324,824.140926895432,854.996253825324,1021.01909927899,2514.1013203517
"337","Neotropic",2512.57359052,"337",0.0771783655509353,0.156972073018551,0.195992331951857,0.179403394693509,0.0911455990280956,0.094057623995468,56.5606581866519,0.179403394693509,0.195992331951857,0.156972073018551,315.270835779221,288.586076931548,360.32306319843,288.586076931548,360.32306319843,601.340495156216,620.552816480115
"340","Neotropic",6587.12842237,"340",0.0510521045995547,0.374412369202165,0.490650682764895,0.0578430609996705,0.0652717031976756,0.0574875232927939,91.5805240955217,0.0578430609996705,0.490650682764895,0.374412369202165,1583.25860548845,186.651170195975,244.598019800122,186.651170195975,244.598019800122,1593.0504368589,1403.06625396567
"341","Neotropic",42659.3480602,"341",2.87198025701751,4.140791740216,6.74103202156618,1.11683157170323,0.779213836180492,1.91254944826516,233.057007839,2.87198025701751,6.74103202156618,4.140791740216,81.1485410700647,34.5728973091057,56.2831995571077,34.5728973091057,56.2831995571077,121.856722737497,299.092491711115
"342","Neotropic",32678.2451059,"342",5.38246211138639,5.15897377837788,7.6457473451441,1.45914936715906,2.07938973145051,2.94557862281799,203.978513381631,5.38246211138639,7.6457473451441,5.15897377837788,37.8968786329443,26.6786887106831,39.5385830873068,26.6786887106831,39.5385830873068,69.249047301439,98.0953739919366
"343","Neotropic",34811.8294985,"343",2.15854704563434,2.51532590022454,4.68812865110544,1.58994061396672,1.67399249810439,1.79866085235889,210.532177925533,2.15854704563434,4.68812865110544,2.51532590022454,97.5342086480505,44.9075086443906,83.6997614928304,44.9075086443906,83.6997614928304,117.049402420376,125.766500246529
"344","Neotropic",10054.1372877,"344",2.54635111093521,2.57853845953941,4.5492807507515,1.14260800778866,2.39274541735649,2.2187128007412,113.142941374599,2.54635111093521,4.5492807507515,2.57853845953941,44.4333622683498,24.8705119717901,43.878710032818,24.8705119717901,43.878710032818,50.9948567190859,47.2858251253489
"345","Neotropic",10200.8473775,"345",1.42189756561728,1.84597502035253,2.96354651451111,1.79272071403616,1.79834018384709,2.36597789385739,113.965443318758,1.79272071403616,2.96354651451111,1.84597502035253,63.5712202277032,38.4557633095084,61.737261914299,38.4557633095084,61.737261914299,48.1684311652435,63.3725722988393
"346","Neotropic",14544.4476334,"346",7.32927159468333,5.26514055331548,5.76984316110611,1.90570152178407,4.13904812435309,2.42763787508011,136.082937516702,7.32927159468333,5.76984316110611,5.26514055331548,18.5670480017983,23.58520564892,25.8460217991731,23.58520564892,25.8460217991731,56.055698798245,32.8778340884768
"347","Neotropic",10875.0073894,"347",5.45215929181952,5.90251739401566,5.76768589019775,2.66410608197513,4.75779071607088,3.4398245435012,117.671107148149,5.45215929181952,5.76768589019775,5.90251739401566,21.5824778495933,20.401788410172,19.9357493240852,20.401788410172,19.9357493240852,34.2084619898602,24.7322999623921
"348","Neotropic",8794.35436754,"348",5.27061975797017,5.78234380086263,4.8532817363739,1.81295736233393,3.55843381881714,3.44492106437683,105.81738869943,5.27061975797017,4.8532817363739,5.78234380086263,20.0768398326239,21.8032651816523,18.3000859761476,21.8032651816523,18.3000859761476,30.7169269547754,29.7370680718758
"349","Neotropic",9452.99734981,"349",5.38486010687692,5.05604567981902,9.16395196460542,2.75367686862037,3.61303826173147,3.21419558638618,109.708386379779,5.38486010687692,9.16395196460542,5.05604567981902,20.3734886705175,11.9717330256109,21.698456328762,11.9717330256109,21.698456328762,34.1324550517248,30.3645791802945
"350","Neotropic",9342.99739371,"350",2.11869455085081,3.42115488473107,5.27476814213921,9.26445439282586,9.69559956999386,5.35130078652326,109.068206861712,9.26445439282586,5.35130078652326,9.69559956999386,11.7727609459842,20.3816251810008,11.2492482877756,20.6773461738317,31.8805229627262,20.3816251810008,11.2492482877756
"351","Neotropic",2720.00181111,"351",0.149631236280714,0.250236643212182,0.650317068610873,2.07659774167197,0.641866952180862,1.38508711542402,58.8490770331746,2.07659774167197,1.38508711542402,0.641866952180862,28.3391799250404,42.4876358879123,91.6842296261303,90.4928993465922,235.1736990944,42.4876358879123,91.6842296261303
"352","Neotropic",5372.0004113,"352",0.12061541324312,0.197228130969134,0.601850366050547,1.31267822059718,0.780886427922682,0.828598109158603,82.7033455067008,1.31267822059718,0.828598109158603,0.780886427922682,63.003517700687,99.8111685177288,105.909569624239,137.415128696216,419.328343782985,99.8111685177288,105.909569624239
"353","Neotropic",2814.99911252,"353",0.814033132460382,1.49450809425778,4.1026777293947,2.4009081919988,2.22386911180284,2.60666139920553,59.8679228673824,2.4009081919988,4.1026777293947,2.22386911180284,24.9355319236681,14.5924020398783,26.9206144145996,14.5924020398783,40.0586139997554,22.9672802480711,26.9206144145996
"354","Neotropic",2805.00054531,"354",0.390430253744125,0.658769679069519,1.98125238418579,2.12730100154877,2.1252228975296,2.70462608337402,59.7615061497984,2.12730100154877,2.70462608337402,2.1252228975296,28.0926423229667,22.0960326150689,28.1201121158944,30.16349992904,90.7168439115301,22.0960326150689,28.1201121158944
"355","Neotropic",6155.99931659,"355",0.249486604705453,0.372586296250423,0.949292575319608,2.08873542149862,1.22497688730558,1.27424719929695,88.5328287543385,2.08873542149862,1.27424719929695,1.22497688730558,42.3858511916355,69.47853509365,72.2730605546956,93.2618994987201,237.616975302908,69.47853509365,72.2730605546956
"356","Neotropic",4109.9980322,"356",0.109858818724751,0.178710043430328,0.501639053225517,2.09704934358597,1.03474320173264,1.54822788238525,72.3395605694474,2.09704934358597,1.54822788238525,1.03474320173264,34.4958790744267,46.7241039852599,69.9106410637129,144.206397217894,404.787325775843,46.7241039852599,69.9106410637129
"357","Neotropic",2889.00116784,"357",0.0930556723227104,0.209491637845834,0.514585584402084,3.28216058015823,1.42463898658752,1.2326254149278,60.649736451859,3.28216058015823,1.2326254149278,1.42463898658752,18.4786012051047,49.2037043187297,42.5720038710543,117.861320429973,289.509104399152,49.2037043187297,42.5720038710543
"358","Neotropic",2823.99424776,"358",0.18411526669349,0.204664197351251,0.292405407343592,0.540507235697338,0.305207701666015,0.903842124555792,59.9634984832661,0.540507235697338,0.903842124555792,0.305207701666015,110.939307604095,66.3428898191,196.467841918627,205.069731876763,292.984797826436,66.3428898191,196.467841918627
"359","Neotropic",4443.49078021,"359",0.17172376687328,0.188211369328201,0.233143470560511,0.106244796498989,0.0634974703813593,0.187332703731954,75.2172066619698,0.17172376687328,0.233143470560511,0.188211369328201,438.012792471963,322.621973847848,399.642205093396,322.621973847848,399.642205093396,401.516687495178,1184.57012870313
"360","Neotropic",2489.74041662,"360",0.204432155191898,0.4699541836977,0.496527123451233,0.220706856250763,0.209829011559486,0.311325880885124,56.3030723368271,0.220706856250763,0.496527123451233,0.4699541836977,255.103413157481,113.393749661607,119.80544974368,113.393749661607,119.80544974368,180.849315118785,268.328349442113
"361","Australasia",6590.05693785,"361",0.197286918082021,0.203723226081241,0.361450703306632,0.580426336689429,0.37990056452426,0.533223322169347,91.6008793370835,0.580426336689429,0.533223322169347,0.37990056452426,157.816545437181,171.78708343892,241.118039536985,253.42564974725,449.633952392619,171.78708343892,241.118039536985
"362","Australasia",5720.00838393,"362",0.539214369654655,0.466430908441544,0.819382101297379,0.349680513143539,0.31122722774744,0.351190704107285,85.3401480584393,0.539214369654655,0.819382101297379,0.466430908441544,158.267570118905,104.151833342851,182.964178646696,104.151833342851,182.964178646696,243.002297783967,274.205276563054
"363","Australasia",14640.5943717,"363",0.323168550484947,0.339929904256548,0.513342685997486,0.232365892401763,0.184203581352319,0.231538877157228,136.531987872716,0.323168550484947,0.513342685997486,0.339929904256548,422.479191331694,265.966559175608,401.64747544445,265.966559175608,401.64747544445,589.671978844412,741.201592663807
"364","Australasia",12612.3942143,"364",0.358062364161015,0.362212831323797,0.683174094015902,0.400114303285425,0.423749865456061,0.362348912114447,126.722527860818,0.400114303285425,0.683174094015902,0.423749865456061,316.715815506398,185.490827258839,299.05030819168,185.490827258839,349.856539862706,349.725150605096,299.05030819168
"365","Australasia",14075.0670181,"365",0.84157717498866,0.715544090013612,1.05124541642991,0.433623269200325,0.724664688110352,0.318791767412966,133.869085013092,0.84157717498866,1.05124541642991,0.724664688110352,159.06929155356,127.343323377066,184.732452414884,127.343323377066,187.087122766321,419.926418111284,184.732452414884
"366","Australasia",18117.1860475,"366",0.441995419295771,0.409596624784172,0.956175892746874,0.359201229310461,0.560826310621841,0.451635373490197,151.879945071761,0.441995419295771,0.956175892746874,0.560826310621841,343.623346399722,158.841010554496,270.814585898007,158.841010554496,370.8037026716,336.288860409774,270.814585898007
"367","Australasia",4840.64788926,"367",1.35663850818362,1.2161540048463,2.48309171199799,1.17545952541488,1.67809480854443,1.44703264108726,78.5067150933258,1.35663850818362,2.48309171199799,1.67809480854443,57.8685586615386,31.6165185176171,46.7832417415212,31.6165185176171,64.5532677444479,54.2535896317709,46.7832417415212
"368","Australasia",22332.1575255,"368",0.153859210222266,0.174581422535486,0.33718696340572,0.346095695398575,0.459064867953921,0.373391033951626,168.624393492524,0.346095695398575,0.373391033951626,0.459064867953921,487.21898519521,451.602685013507,367.321494768468,500.091675518388,965.878219134392,451.602685013507,367.321494768468
"369","Australasia",5892.43078153,"369",1.29409300088882,1.29103147983551,1.98443536758423,1.07876642942429,1.75350715517998,1.43511922359467,86.616833731433,1.29409300088882,1.98443536758423,1.75350715517998,66.9324644148,43.6481001832158,49.3963389174439,43.6481001832158,67.0911864538492,60.3551484137161,49.3963389174439
"370","Australasia",48808.4555098,"370",2.0394089263539,2.46296955402507,3.83798818810042,1.90988959441351,2.41882397373055,2.10238070196884,249.288699448098,2.0394089263539,3.83798818810042,2.46296955402507,122.23575969817,64.9529616117661,101.214689820547,64.9529616117661,101.214689820547,118.57448045192,103.061943388803
"371","Australasia",439.010790789,"371",0.113554192086061,0.124496854841709,0.221578791737556,0.26326110213995,0.476315592726072,0.447750007112821,23.6424596731814,0.26326110213995,0.447750007112821,0.476315592726072,89.8061258613628,52.8028125016292,49.636123684026,106.700011710436,189.904071899981,52.8028125016292,49.636123684026
